eyeX,eyeY,eyeZ,timestamp
0,0,1,27.37648
0,0,1,27.38333
0,0,1,27.38967
0,0,1,27.39603
0,0,1,27.40241
0,0,1,27.41006
0,0,1,27.41641
0,0,1,27.423
0,0,1,27.4292
0,0,1,27.43561
0,0,1,27.44189
0,0,1,27.44819
0,0,1,27.45437
0,0,1,27.461
0,0,1,27.46725
0,0,1,27.47359
0,0,1,27.48507
0,0,1,27.49193
0,0,1,27.49808
0,0,1,27.50404
0,0,1,27.51023
0,0,1,27.51696
0,0,1,27.5244
0,0,1,27.53207
0,0,1,27.55223
0,0,1,27.56169
0,0,1,27.57058
0,0,1,27.57748
0,0,1,27.58467
0,0,1,27.59168
0,0,1,27.5985
0,0,1,27.60494
0,0,1,27.61221
0,0,1,27.61891
0,0,1,27.62582
0,0,1,27.64127
0,0,1,27.64815
0,0,1,27.65502
0,0,1,27.66146
0,0,1,27.66779
0,0,1,27.67472
0,0,1,27.68101
0,0,1,27.68692
0,0,1,27.69361
0,0,1,27.69987
0,0,1,27.70587
0,0,1,27.71203
0,0,1,27.71815
0,0,1,27.83477
0,0,1,27.84814
0,0,1,27.85537
0,0,1,27.86208
0,0,1,27.8681
0,0,1,27.87451
0,0,1,27.88081
0,0,1,27.88768
0,0,1,27.89381
0,0,1,27.89971
0,0,1,27.90616
0,0,1,27.91215
0,0,1,27.9185
0,0,1,27.92487
0,0,1,27.9311
0,0,1,27.93733
0,0,1,27.94347
0,0,1,27.94946
0,0,1,27.95522
0,0,1,27.96167
0,0,1,27.96749
0,0,1,27.97348
0,0,1,27.97957
0,0,1,27.98635
0,0,1,27.99883
0,0,1,28.00507
0,0,1,28.01151
0,0,1,28.01788
0,0,1,28.02407
0,0,1,28.03004
0,0,1,28.03657
0,0,1,28.04401
0,0,1,28.05026
0,0,1,28.0565
0,0,1,28.06301
0,0,1,28.06963
0,0,1,28.07603
0,0,1,28.08256
0,0,1,28.08873
0,0,1,28.0953
0,0,1,28.10163
0,0,1,28.10762
0,0,1,28.11415
0,0,1,28.12019
0,0,1,28.12637
0,0,1,28.13235
0,0,1,28.13825
0,0,1,28.14969
0,0,1,28.15667
0,0,1,28.16271
0,0,1,28.16856
0,0,1,28.17492
0,0,1,28.18092
0,0,1,28.18955
0,0,1,28.19692
0,0,1,28.20286
0,0,1,28.2091
0,0,1,28.21555
0,0,1,28.22148
0,0,1,28.22772
0,0,1,28.23353
0,0,1,28.35042
0,0,1,28.36423
0,0,1,28.37128
0,0,1,28.37726
0,0,1,28.38355
0,0,1,28.38998
0,0,1,28.39627
0,0,1,28.40285
0,0,1,28.40876
0,0,1,28.41479
0,0,1,28.42132
0,0,1,28.42778
0,0,1,28.43368
0,0,1,28.43968
0,0,1,28.44609
0,0,1,28.45227
0,0,1,28.45904
0,0,1,28.46493
0,0,1,28.47087
0,0,1,28.47687
0,0,1,28.48313
0,0,1,28.48911
0,0,1,28.4969
0,0,1,28.50301
0,0,1,28.51545
0,0,1,28.52346
0,0,1,28.52934
0,0,1,28.53524
0,0,1,28.54224
0,0,1,28.54811
0,0,1,28.55448
0,0,1,28.56228
0,0,1,28.56939
0,0,1,28.57637
0,0,1,28.58271
0,0,1,28.59067
0,0,1,28.59685
0,0,1,28.6031
0,0,1,28.60967
0,0,1,28.61561
0,0,1,28.62222
0,0,1,28.62828
0,0,1,28.63441
0,0,1,28.64055
0,0,1,28.64662
0,0,1,28.65256
0,0,1,28.65902
0,0,1,28.67027
0,0,1,28.67688
0,0,1,28.68273
0,0,1,28.68951
0,0,1,28.69568
0,0,1,28.7018
0,0,1,28.70824
0,0,1,28.71485
0,0,1,28.72089
0,0,1,28.72831
0,0,1,28.7347
0,0,1,28.74068
0,0,1,28.74723
0,0,1,28.87075
0,0,1,28.88385
0,0,1,28.89041
0,0,1,28.89687
0,0,1,28.90314
0,0,1,28.90924
0,0,1,28.91511
0,0,1,28.92187
0,0,1,28.92819
0,0,1,28.93429
0,0,1,28.94047
0,0,1,28.94648
0,0,1,28.95271
0,0,1,28.95901
0,0,1,28.96516
0,0,1,28.97142
0,0,1,28.97767
0,0,1,28.98415
0,0,1,28.99022
0,0,1,28.99653
0,0,1,29.00249
0,0,1,29.00891
0,0,1,29.01476
0,0,1,29.02136
0,0,1,29.03273
0,0,1,29.03967
0,0,1,29.046
0,0,1,29.06501
0,0,1,29.07142
0,0,1,29.07864
0,0,1,29.08547
0,0,1,29.09221
0,0,1,29.09846
0,0,1,29.10459
0,0,1,29.11102
0,0,1,29.11732
0,0,1,29.12377
0,0,1,29.13007
0,0,1,29.1366
0,0,1,29.14273
0,0,1,29.14871
0,0,1,29.15544
0,0,1,29.16199
0,0,1,29.16794
0,0,1,29.17433
0,0,1,29.18668
0,0,1,29.1936
0,0,1,29.19978
0,0,1,29.20618
0,0,1,29.21257
0,0,1,29.21913
0,0,1,29.2256
0,0,1,29.23174
0,0,1,29.23805
0,0,1,29.2443
0,0,1,29.25082
0,0,1,29.25727
0,0,1,29.26334
0,0,1,29.38209
0,0,1,29.39594
0,0,1,29.40392
0,0,1,29.4099
0,0,1,29.41652
0,0,1,29.42364
0,0,1,29.43016
0,0,1,29.43668
0,0,1,29.44323
0,0,1,29.44916
0,0,1,29.45582
0,0,1,29.46187
0,0,1,29.46834
0,0,1,29.47443
0,0,1,29.48063
0,0,1,29.4876
0,0,1,29.49394
0,0,1,29.49998
0,0,1,29.50599
0,0,1,29.51291
0,0,1,29.51914
0,0,1,29.52566
0,0,1,29.53155
0,0,1,29.53806
0,0,1,29.56715
0,0,1,29.57444
0,0,1,29.58114
0,0,1,29.58759
0,0,1,29.59611
0,0,1,29.60253
0,0,1,29.60922
0,0,1,29.6162
0,0,1,29.62368
0,0,1,29.62991
0,0,1,29.63672
0,0,1,29.64427
0,0,1,29.65148
0,0,1,29.65844
0,0,1,29.66559
0,0,1,29.67261
0,0,1,29.68039
0,0,1,29.68719
0,0,1,29.69432
0,0,1,29.70738
0,0,1,29.71397
0,0,1,29.72026
0,0,1,29.72684
0,0,1,29.73321
0,0,1,29.73925
0,0,1,29.74622
0,0,1,29.75218
0,0,1,29.75841
0,0,1,29.76435
0,0,1,29.77027
0,0,1,29.77641
0,0,1,29.89915
0,0,1,29.91202
0,0,1,29.92034
0,0,1,29.92683
